id,text,label,source
spm-0014,محترم، سیم‌کارت شما در آستانه مسدودی است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. bit.ly/3xkLm,1,spammodel-extra-spam
spm-0015,از زودفود توپ طلا جایزه بگیرید هیجان انگیزترین پیش بینی لیگ قهرمانان اروپا یادواره برادران تاچی بانا همین حالا شروع کنید,1,spammodel-sms-spam
spm-0016,متر محمودآباد سندتکبرگ ویوجنگل نزدیک دریا با م,1,spammodel-sms-spam
spm-0017,✅ وام فوری نقدی ⏰ فقط با کارت ملی همین حالا,1,spammodel-similar-spam
spm-0018,کاربر عزیز نرم افزار تاپ برنده پورشه ماکان در قرعه کشی برنامه دورهمی مشخص شد آقای حسین منعمی نودهی از کرج فرصت برای بردن جوایز دوره جدید تازه شروع شده یک جایزه نقدی میلیون تومانی و صد جایزه نقدی,1,spammodel-sms-spam
spm-0019,مشترک گرامی، پرونده مالیاتی شما به پایان رسیده است. در غیر این صورت مسدود خواهد شد. رمز پویای خود را ارسال نمایید.,1,spammodel-extra-spam
spm-0020,بابا قهرمانه با پیام پیشواز روز پدر را متفاوت تبریک بگویید فعالسازی با ارسال,1,spammodel-sms-spam
spm-0021,هایپراستار ارم تا حراج آخر فصل پوشاک تا ت چادر نفره ت,1,spammodel-sms-spam
spm-0022,مشترک گرامی، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است.,1,spammodel-formal-scam
spm-0023,همراه گرامی وام اولیه شما به مبلغ یک میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو اعتبار، تا پایان هفته اقدام کنید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
spm-0024,باسلام مسکن الماس کاووسیه خرید فروش اجاره کلنگی شعبه جردن,1,spammodel-sms-spam
spm-0025,کاربر محترم، بسته اینترنت شما در انتظار تایید است. برای جلوگیری از مسدود شدن، مشخصات را به‌روزرسانی کنید.,1,spammodel-similar-spam
spm-0026,غدیری ام سرور گرامی در جشن بزرگ غدیر دعوتید زمان شهریور از ساعت مکان میدان امام حسین ع به همراه قرعه کشی کمک هزینه سفر به عتبات عالیات,1,spammodel-sms-spam
spm-0027,"natije azmoon omad, man ke kharab kardam",0,spammodel-finglish-ham
spm-0028,"کاربر گرامی, حساب کاربری شما به دلیل عدم تایید اطلاعات در معرض حذف است. برای جلوگیری از مسدودی همین حالا اقدام کنید.",1,spammodel-phishing
spm-0029,"با سلام, بسته پستی شما به دلیل مشکل در برچسب در انبار ما نگهداری می‌شود. برای پرداخت و آزادسازی اطلاعات را تکمیل نمایید.",1,spammodel-phishing
spm-0030,مشتری عزیز، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
spm-0031,کاربر محترم ایرانسل، کارت شما مسدود شده است. در غیر این صورت حساب مسدود می‌شود، مشخصات را به‌روزرسانی کنید.,1,spammodel-similar-spam
spm-0032,مشترک گرامی بسته ویژه گیگی,1,spammodel-sms-spam
spm-0033,"با سلام, بسته پستی شما به دلیل آدرس ناقص در انبار ما نگهداری می‌شود. برای هماهنگی ارسال روی لینک کلیک کنید.",1,spammodel-phishing
spm-0034,مشتری عزیز، به دلیل تغییر شرایط سرویس، لازم است اطلاعات حساب خود را به‌روزرسانی کنید. عدم انجام این کار دسترسی شما را محدود می‌کند.,1,spammodel-formal-scam
spm-0035,khaste nabashi dadash,0,spammodel-finglish-ham
spm-0036,pool sharj ro card be card kardam,0,spammodel-finglish-ham
spm-0037,فروش ویژه مبلمان با ۸۰ درصد تخفیف فقط تا ۴۸ ساعت آینده. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
spm-0038,🎁 وام فوری با کارت ملی ⏰ فقط با کارت ملی همین حالا,1,spammodel-similar-spam
spm-0039,دریافت شارژ تومنی نامحدود بدون قرعه کشی تنها با ارسال ودریافت محتوا ثبت نام سرویس عجایب صدوپنجاه تومن,1,spammodel-sms-spam
spm-0040,جدیدترین دستگاه کارتخوان بیسیم تحویل فوری,1,spammodel-sms-spam
spm-0041,"همکار محترم, با سلام. آمازون اخیراً سیاست‌های امنیتی خود را تغییر داده. برای ادامه استفاده از خدمات, روی لینک زیر کلیک کنید.",1,spammodel-phishing
spm-0042,کلاه قرمزی با اینترنت رایگان در فیلیمو فعالسازی باارسال عدد,1,spammodel-sms-spam
spm-0043,"حواله‌ای به ارزش ۵ میلیون یورو از حساب راکد یک متوفی به شما رسیده. برای تکمیل مراحل انتقال, با وکیل ما تماس بگیرید.",1,spammodel-phishing
spm-0044,برای شما یک هدیه نقدی به ارزش ۵۰۰ هزار تومان در نظر گرفته شده است. در صورت عدم استفاده تا پایان این ماه، اعتبار شما حذف خواهد شد.,1,spammodel-formal-scam
spm-0045,کار در منزل ماهی ۳۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,1,spammodel-similar-spam
spm-0046,مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است.,1,spammodel-formal-scam
spm-0047,مشترک گرامی با خرید بسته های اینترنت متناسب با الگوی مصرف خود هزینه هایتان را مدیریت کنید جهت مشاهده بسته پیشنهادی همراه اول به شما کد را شماره گیری کنید,1,spammodel-sms-spam
spm-0048,مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای جلوگیری از لغو اعتبار، تا ۲۴ ساعت آینده اقدام کنید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
spm-0049,مشترک گرامی، سهام عدالت شما غیرفعال شده است. حداکثر تا ۲۴ ساعت دیگر. فرم پیوست را تکمیل کنید.,1,spammodel-extra-spam
spm-0050,"تبریک می‌گوییم! شما برنده کارت هدیه ۵ میلیونی شده‌اید. برای دریافت جایزه, فرم زیر را تکمیل کنید.",1,spammodel-phishing
spm-0051,مشتری عزیز، مبلغ مبلغ قابل توجهی به عنوان اعتبار هدیه برای حساب شما ثبت شده است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.,1,spammodel-formal-scam
spm-0052,jozve jalse ghabl ro dari? axesho beferest,0,spammodel-finglish-ham
spm-0053,"متقاضی عزیز, شرکت ما نیازمند مدیر مالی است. حقوق توافقی + پورسانت. برای شروع, اطلاعات حساب خود را جهت واریز حقوق بفرستید.",1,spammodel-phishing
spm-0054,محترم، یارانه شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. جهت تمدید اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
spm-0055,"سرویس امنیتی, به دلیل بروزرسانی سیستم, پیام‌های شما در صف بررسی مانده‌اند. برای مشاهده پیام‌ها وارد شوید: secure-panel.com",1,spammodel-phishing
spm-0056,مشترک عزیز آخرین مهلت دریافت تومن شارژهدیه تنهاباارسال عضوشووبعدش شارژشو این طرح صدتومنی برای هزارنفراول سرویس سفرنامه می باشد,1,spammodel-sms-spam
spm-0057,واری ز ویژه! برای دریا فت هدی ه خود اقدام کنید.,1,spammodel-formal-scam
spm-0058,ازاین پس بسته های برابری مکالمه ایرانسلی راباخیال راحت به صورت یا روزه استفاده کنید دیگرمحدودیت مهلت استفاده تاآخرهفته برای بسته های کدشگفتیها وجودندارد,1,spammodel-sms-spam
spm-0059,سال سال بدون هزینه شارژاعلام شد فقط امروز شارژ هدیه بگیرید تومان به محض فعالسازی اپ نماتوبگیر روالان بفرست عضویت تومن روزانه,1,spammodel-sms-spam
spm-0060,ثبت نام بهار زبانهای خارجی ونرم افزار جهادامیرکبیر,1,spammodel-sms-spam
spm-0061,گرامی، سهام عدالت شما نیاز به تمدید دارد. حداکثر تا ۲۴ ساعت دیگر. مبلغ ۵۰۰ هزار تومان را واریز کنید.,1,spammodel-extra-spam
spm-0062,"سرویس امنیتی, به دلیل تغییرات جدید امنیتی, پیام‌های شما در صف بررسی مانده‌اند. برای ادامه دسترسی وارد شوید: support-login.xyz",1,spammodel-phishing
spm-0063,برنده شدید جایزه خود را دریافت ک ن ی د,1,spammodel-similar-spam
spm-0064,هموطن عزیز، ابلاغیه قضایی شما در آستانه مسدودی است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. bit.ly/3xkLm,1,spammodel-extra-spam
spm-0065,گرامی، دسته چک شما در آستانه مسدودی است. در صورت عدم اقدام حساب مسدود می‌شود. جهت تمدید اطلاعات کارت را وارد نمایید. ir-verify.ir/login,1,spammodel-extra-spam
spm-0066,پروردگارا؛ در این نوبهار مردمان بزرگ این سرزمین پرآوازه را به سلامت دار. نوروز بر شما مبارک؛ با سلام و سلامتی. حسن روحانی رئیس جمهور,1,spammodel-sms-spam
spm-0067,کنسرت مازیار فلاحی برج میلاد شنبه خرداد,1,spammodel-sms-spam
spm-0068,حسین عزیز اسنپفود دلتنگ شماست تخفیف سفارش آنلاین غذا کد تخفیف سقف سفارش تومان مهلت,1,spammodel-sms-spam
spm-0069,رستوران شیرین پلو بسیار شیک با غذایی خوشمزه دریا خ فخار مقدم,1,spammodel-sms-spam
spm-0070,تبریک ویژه شما برنده ۱۰۰ میلیون ریال شدید. جهت دریافت جایزه روی لینک بزنید.,1,spammodel-similar-spam
spm-0071,مشترک گرامی، مرسوله پستی شما به پایان رسیده است. قبل از حذف. اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
spm-0072,شما واجد شرایط دریافت اعتبار ویژه به مبلغ دو میلیون تومان شده‌اید. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.,1,spammodel-formal-scam
spm-0073,🎁 وام فوری بدون چک ⏰ فقط با یک کلیک همین حالا,1,spammodel-similar-spam
spm-0074,"اخطار! دستگاه شما به ویروس آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر نصب کنید. account-verify.net",1,spammodel-phishing
spm-0075,حساب شما برای دریافت کمک هزینه نقدی شدید! برای دریافت هدیه جهت تمدید اطلاعات کارت را وارد نمایید. همین حالا اقدام کنید t.me/fastloan,1,spammodel-extra-spam
spm-0076,تبریک شما کاندید دریافت یکی از کارت هدیه دومیلیون ریالی سرویس صدوبیست تومنی لینگوگپ شدید جهت تایید اشتراک عدد را ارسال فرمایید,1,spammodel-sms-spam
spm-0077,با ذهن خود را توسعه دهید دریافت برنامه دانا با ارسال,1,spammodel-sms-spam
spm-0078,همراه گرامی، یک اعتبار خرید بلااستفاده به مبلغ ۱۰ میلیون تومان در حساب شما باقی مانده است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
spm-0079,تبریک! شما ۱۰۰ میلیون ریال شدید! برای دریافت هدیه اطلاعات خود را تایید کنید. همین حالا اقدام کنید ir-verify.ir/login,1,spammodel-extra-spam
spm-0080,اول خودتو شارژ کن بعد ببین تو جشنواره چه خبره شارژ ریالی به نفر اول با ارسال رایگان,1,spammodel-sms-spam
spm-0081,عزیز درگاه بانکی، حساب کاربری شما نیاز به بازبینی دارد. جهت جلوگیری از قطع، رمز پویا را ارسال کنید.,1,spammodel-similar-spam
spm-0082,همراه گرامی، فاکتور الکترونیکی شما صادر شده اما برای نهایی شدن نیاز به تأیید دارد. لطفاً تا ۱۲ ساعت آینده اقدام کنید.,1,spammodel-formal-scam
spm-0083,حسین عزیز حملو دلتنگ شماست فراموش نکنید تومان اعتبار رایگان در حساب خود دارید کالای خود را هم اکنون به هر نقطه از شهر ارسال کنید,1,spammodel-sms-spam
spm-0084,تبریک! شما برنده ۱۰۰ میلیون ریال شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
spm-0085,همراه عزیز درگاه بانکی، حساب بانکی شما غیرفعال شده است. در غیر این صورت حساب مسدود می‌شود، کد تایید را بفرستید.,1,spammodel-similar-spam
spm-0086,وام اولیه شما به مبلغ مبلغ قابل توجهی تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو، مراحل را تا ۱۲ ساعت آینده تکمیل نمایید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
spm-0087,با شماره گیری طرحی خاص به شما پیشنهاد می کنیم که با استفاده از آن می توانید در هزینه های مکالمه و اینترنت خود صرفه جویی کنید,1,spammodel-sms-spam
spm-0088,کد شارژ تومنی فقط امروز رایگان با ارسال عدد,1,spammodel-sms-spam
spm-0089,تفلیس استانبول باتومی کوش آداسی آیساسفر,1,spammodel-sms-spam
spm-0090,مشترک گرامی اعتبارحساب شما کافی نیست با شماره گیری کد بسته درخواستی را با کسرازحساب بانکی خود خریداری کنید شارژ آسان با,1,spammodel-sms-spam
spm-0091,مشترک گرامی، پرونده مالیاتی شما مسدود شده است. فرم پیوست را تکمیل کنید.,1,spammodel-extra-spam
spm-0092,"fek konam eshtebah shode, dobare check kon",0,spammodel-finglish-ham
spm-0093,گرامی، پایانه فروشگاهی شما ناقص است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. my-bank-ir.xyz,1,spammodel-extra-spam
spm-0094,کسب درآمد روزانه از خانه بدون سرمایه! ثبت نام رایگان، ظرفیت محدود.,1,spammodel-similar-spam
spm-0095,"هشدار امنیتی! دستگاه شما به نرم‌افزار جاسوس آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر دانلود کنید. account-verify.net",1,spammodel-phishing
spm-0096,سرمایه گذاری مطمئن با سود روزانه ۳۰٪. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
spm-0097,با یه پیشنهاد دوستانه از ایرانسل اینترنت هدیه بگیر با شماره گیری میتوانید به دوستانتان بسته اینترنت پیشنهاد کنید در صورت خرید بسته پیشنهادی شما توسط دوستانتان یک بسته اینترنت هدیه میگیرید,1,spammodel-sms-spam
spm-0098,عجب هوایی دوست داری پیشوازاتم به خوبی هوا باشند حامد همایون چتر خیس,1,spammodel-sms-spam
spm-0099,دفاع جزئی از هویت یک ملت زنده است. مقام معظم رهبری,1,spammodel-sms-spam
spm-0100,جشنواره فروش مبلمان! ۵۰٪ تخفیف. ارسال رایگان. تعداد محدود.,1,spammodel-similar-spam
spm-0101,همراه گرامی، مبلغ ۱۰ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.,1,spammodel-formal-scam
spm-0102,یارانه شما صادر شده است. جهت جلوگیری از جریمه فورا اقدام کنید.,1,spammodel-similar-spam
spm-0103,هموطنان شمال کشور سرعت را به خانه ببرید تخفیف مودم های پرسرعت نسل ثابت ایرانسل خرید از طریق تماس با و از سایر خطوط,1,spammodel-sms-spam
spm-0104,کاربر گرامی، وام اولیه شما به مبلغ ۱۰۰ میلیون ریال تصویب شده و در انتظار تکمیل مراحل است. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
spm-0105,همراه عزیز سامانه پرداخت، حساب بانکی شما غیرفعال شده است. در غیر این صورت حساب مسدود می‌شود، اطلاعات خود را تایید کنید.,1,spammodel-similar-spam
spm-0106,تخفی ف ویژه! برای کلی ک اعتبا ر خود اقدام کنید.,1,spammodel-formal-scam
spm-0107,حساب شما برای دریافت ۵۰ میلیون تومان شدید! برای دریافت جایزه فرم پیوست را تکمیل کنید. فرصت محدود است click.pay-ir.tk,1,spammodel-extra-spam
spm-0108,مشتری عزیز، یک اعتبار خرید بلااستفاده به مبلغ یک میلیون تومان در حساب شما باقی مانده است. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
spm-0109,اولین بار در ایران جوانسازی و لاغری با لیزر فوتونا رفع خط خنده بدون ژل و بوتاکس ماندگار بدون درد کاشت مو ابرو خانه سبزجردن,1,spammodel-sms-spam
spm-0110,حراج لوازم خانگی! ۵۰٪ تخفیف. ارسال رایگان. فرصت را از دست ندهید.,1,spammodel-similar-spam
spm-0111,تبریک! شما برنده یک خودروی سواری شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
spm-0112,فروش ویژه لپ تاپ با ۶۰ درصد تخفیف فقط تا پایان هفته. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
spm-0113,مشترک گرامی، یارانه شما مسدود شده است. در صورت عدم اقدام حساب مسدود می‌شود. روی لینک کلیک کنید. click.pay-ir.tk,1,spammodel-extra-spam
spm-0114,مسکو سن پترزبورگ ویژه شبهای سفید بلغار سواحل گلدن سندز بهسا,1,spammodel-sms-spam
spm-0115,سرمایه گذاری مطمئن با سود ماهانه تضمینی. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
spm-0116,حامیان ورزش اول کشور درباشگاه هواداران کشتی ایران قرعه کشی هرهفته میلیون تومان برای یک نفر عضویت با ارسال عدد,1,spammodel-sms-spam
spm-0117,ایرانسلی عزیز شما کاندید دریافت حقوق ماهانه ریالی و تورمسافرتی درسرویس بهارانه شدید تاییدعضویت باارسال صدوبیست تومان,1,spammodel-sms-spam
spm-0118,با سلام، وام اولیه شما به مبلغ ۵ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.,1,spammodel-formal-scam
spm-0119,همراه عزیز بانک صادرات، بسته اینترنت شما معلق شده است. برای جلوگیری از مسدود شدن، اطلاعات خود را تایید کنید.,1,spammodel-similar-spam
spm-0120,chetori mitoonam komaket konam?,0,spammodel-finglish-ham
spm-0121,یک اعتبار خرید بلااستفاده به مبلغ ۱۰۰ میلیون ریال در حساب شما باقی مانده است. برای جلوگیری از لغو، مراحل را تا پایان امروز تکمیل نمایید. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.,1,spammodel-formal-scam
spm-0122,فروش ویژه عطر و ادکلن با ۷۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
spm-0123,اعتبار خرید تا سقف ۱۰۰ میلیون ریال برای حساب شما فعال شده است. برای جلوگیری از لغو، مراحل را تا ۲۴ ساعت آینده تکمیل نمایید. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.,1,spammodel-formal-scam
spm-0124,چارتر آنتالیا استانبول تایلند دبی روسیه,1,spammodel-sms-spam
spm-0125,barnameh hafte ro befrest tanim konam,0,spammodel-finglish-ham
spm-0126,مشتری عزیز، وام اولیه شما به مبلغ یک میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
spm-0127,تبریک ویژه شما برنده ۲۰ میلیون تومان شدید. جهت دریافت جایزه روی لینک بزنید.,1,spammodel-similar-spam
spm-0128,مشتری عزیز، مبلغ ۵۰ میلیون ریال به عنوان اعتبار هدیه برای حساب شما ثبت شده است. لطفاً پیش از ۲۴ ساعت آینده اقدام فرمایید.,1,spammodel-formal-scam
spm-0129,میوه مورد علاقتو بگو تا شخصیتتوبگم هلو سیب پرتقال موز گیلاس گلابی نارنگی و در اپ کی بهتره عضوشو روزی تومن تا ماه,1,spammodel-sms-spam
spm-0130,تبریک! شما ۵۰ میلیون تومان شدید! برای دریافت مبلغ اطلاعات خود را تایید کنید. همین حالا اقدام کنید my-bank-ir.xyz,1,spammodel-extra-spam
spm-0131,گرجستان مشهد کیش ظرفیت محدود اسطوزه,1,spammodel-sms-spam
spm-0132,"توجه: دستگاه شما به بدافزار آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر دریافت نمایید. account-verify.net",1,spammodel-phishing
spm-0133,سرمایه گذاری امن با سود روزانه ۲۰٪. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
spm-0134,جانبو بزرگترین جشنواره سال همراه با تخفیفات درصدی همین پنجشنبه مرداد,1,spammodel-sms-spam
spm-0135,مشترک گرامی، پرداخت شما با موفقیت ثبت نشده است. برای جلوگیری از لغو سفارش، اطلاعات پرداخت را بررسی کنید.,1,spammodel-formal-scam
spm-0136,مشترک گرامی، پایانه فروشگاهی شما ناقص است. جهت جلوگیری از جریمه. جهت تمدید اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
spm-0137,محرم آمد و ماه عزا شد برترین نواهای پیشواز محرم غدیر خون محسن چاوشی ظهر عطش محسن چاوشی عمو با اب برمیگرده علی لهراسبی باارسال کدبه قیمت تومان,1,spammodel-sms-spam
spm-0138,تبریک ویژه شما برنده گوشی هوشمند شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
spm-0139,این پیام رایگان است شرکت در قرعه کشی,1,spammodel-sms-spam
spm-0140,ستاره اول برنده پژو اردیبهشت ماه شما باشییید هر خرید از,1,spammodel-sms-spam
spm-0141,هایپرمی اکباتان تا خرداد چای هل گ دبش ت رشته آش گ انسی ت,1,spammodel-sms-spam
spm-0142,"همکار محترم, با سلام. دیجی‌کالا اخیراً سیاست‌های امنیتی خود را تغییر داده. برای ادامه استفاده از خدمات, تاییدیه خود را ثبت کنید.",1,spammodel-phishing
spm-0143,چشماتو ببند به کسی که دوستش داری فکرکن عدد,1,spammodel-sms-spam
spm-0144,تبریک! شما یک خودرو شدید! برای دریافت مبلغ کد ارسال‌شده را برای ما بفرستید. تا ۱۲ ساعت آینده معتبر است t.me/fastloan,1,spammodel-extra-spam
spm-0145,عزیز، سفته شما در آستانه مسدودی است. حداکثر تا ۲۴ ساعت دیگر. رمز پویای خود را ارسال نمایید. my-bank-ir.xyz,1,spammodel-extra-spam
spm-0146,کاربر گرامی حملو از امروز تا پایان اردیبهشت با ثبت سفارش برنده جایزه شوید هر روز یک جایزه تبلت سامسونگ هارد دیسک,1,spammodel-sms-spam
spm-0147,عزیز، بسته اینترنت شما در آستانه مسدودی است. در غیر این صورت مسدود خواهد شد. از طریق درگاه زیر پرداخت کنید. my-bank-ir.xyz,1,spammodel-extra-spam
spm-0148,حساب شما برای دریافت یک خودرو شدید! برای دریافت هدیه جهت تمدید اطلاعات کارت را وارد نمایید. تا ۱۲ ساعت آینده معتبر است sanam-id.ir,1,spammodel-extra-spam
spm-0149,فروش ویژه مبلمان با ۸۰ درصد تخفیف فقط تا پایان هفته. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
spm-0150,با ارسال ترفندهای یک آشپز حرفه ای رو یاد بگیر عضویت در سرویس دستپخت خوشمزه تومان,1,spammodel-sms-spam
spm-0151,تورایتالیا فرانسه گرجستان مالزى تایلند چین,1,spammodel-sms-spam
spm-0152,کدومو میخوای از کجا بفهمم بیمه ام رد شده مشاهده سابقه بیمه برای آگاهی از نحوه استعلام کدشو بگو پیامی تومن عضویت سرویس پرسون,1,spammodel-sms-spam
spm-0153,پیشوازهای منتخب این هفته برای شما قلبم دردعمیق,1,spammodel-sms-spam
spm-0154,از خدا چی میخوای شیوه صحیح دعا کردن شرایط استجابت دعا ودعاهای مجرب و موثق در سرویس دعاهای سریع الاجابه عضویت ارسال,1,spammodel-sms-spam
spm-0155,مشترک گرامی درگاه بانکی، سیم‌کارت شما به پایان رسیده است. در غیر این صورت حساب مسدود می‌شود، اطلاعات خود را تایید کنید.,1,spammodel-similar-spam
spm-0156,"کاربر محترم, درخواست خرید به مبلغ 4400,000 تومان از حساب شما ثبت شده. اگر این درخواست را شما انجام نداده‌اید, با پشتیبانی تماس بگیرید و اطلاعات کارت را وارد کنید.",1,spammodel-phishing
spm-0157,وام فوری ب د و ن ضامن همین حالا,1,spammodel-similar-spam
spm-0158,"ba mobile daram javab midam, motavajeh bash",0,spammodel-finglish-ham
spm-0159,جشنواره فروش لپ تاپ! ۵۰٪ تخفیف. ارسال رایگان. فرصت را از دست ندهید.,1,spammodel-similar-spam
spm-0160,پیشنهادویژه سرعتی گیگ ت خریدامروزوفردا از استفاده تا فروردین,1,spammodel-sms-spam
spm-0161,به مجوز بهره برداری کلیینیک پوست و مو منطقه تهران جهت خرید یا مشارکت و اجاره نیازمندیم,1,spammodel-sms-spam
spm-0162,age kari dashti man hastam,0,spammodel-finglish-ham
spm-0163,"مبلغ ۵ میلیون یورو از حساب راکد یک متوفی به شما رسیده. برای تکمیل مراحل انتقال, با وکیل ما تماس بگیرید.",1,spammodel-phishing
spm-0164,بسته های متنوع اینترنت همراه ایرانسل برای هرنوع کاربرد گیگ ماهه هزارتومان گیگ ماهه هزارتومان گیگ ماهه هزارتومان گیگ سالانه هزارتومان خرید,1,spammodel-sms-spam
spm-0165,پیشنهاد آخر هفته سکانس های جذاب سریال عاشقانه به همراه پشت صحنه های دیده نشده با ارسال اشتراک تومن,1,spammodel-sms-spam
spm-0166,آیدی تلگرامتو بده هماهنگ کنیم,1,spammodel-finglish-contact
spm-0167,عزیز، سفته شما در آستانه مسدودی است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. مبلغ ۵۰۰ هزار تومان را واریز کنید.,1,spammodel-extra-spam
spm-0168,شماره حسابش رو بفرست واریز کنم,1,spammodel-finglish-contact
spm-0169,شماره‌شو بده خودم زنگ می‌زنم,1,spammodel-finglish-contact
spm-0170,کاربر محترم، شما واجد شرایط دریافت اعتبار ویژه به مبلغ یک میلیون تومان شده‌اید. لطفاً پیش از پایان هفته اقدام فرمایید. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
spm-0171,"file ro didam, alie bod. damet garm",0,spammodel-finglish-ham
spm-0172,جشنواره فروش کفش! ۴۰٪ تخفیف. ارسال رایگان. تعداد محدود.,1,spammodel-similar-spam
